    reftest_runner_test.go:134: Found 99 WPT reftest files
    reftest_runner_test.go:148: Summary: 99/99 passed, 0 failed
--- PASS: TestWPTReftests (3.62s)
    --- PASS: TestWPTCSS3Reftests/css-pseudo/marker-text-align-003.html (0.03s)
    --- FAIL: TestWPTCSS3Reftests/css-pseudo/marker-text-combine-upright.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-pseudo/marker-text-decoration-skip-ink.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/css-pseudo/marker-text-emphasis.html (0.03s)
    --- FAIL: TestWPTCSS3Reftests/css-pseudo/marker-text-shadow.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-pseudo/marker-text-transform-default.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/css-pseudo/marker-text-transform-dynamic.html (0.03s)
    --- FAIL: TestWPTCSS3Reftests/css-pseudo/marker-text-transform-uppercase.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/css-pseudo/marker-unicode-bidi-default.html (0.05s)
    --- PASS: TestWPTCSS3Reftests/css-pseudo/marker-unicode-bidi-normal.html (0.05s)
    --- PASS: TestWPTCSS3Reftests/css-pseudo/marker-variable.html (0.03s)
    --- FAIL: TestWPTCSS3Reftests/css-pseudo/marker-word-break.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-pseudo/marker-word-spacing.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/css-pseudo/outside-marker-paint-order.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/css-pseudo/placeholder-excluded-properties.html (0.03s)
    --- FAIL: TestWPTCSS3Reftests/css-pseudo/relative-box-order-of-pseudo-elements.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-pseudo/selection-background-color-001.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-pseudo/selection-background-painting-order.html (0.08s)
    --- PASS: TestWPTCSS3Reftests/css-pseudo/selection-contenteditable-011.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/css-pseudo/selection-input-011.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-pseudo/selection-intercharacter-011.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-pseudo/selection-intercharacter-012.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/css-pseudo/selection-link-001.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-pseudo/selection-link-002.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/css-pseudo/selection-link-003.html (0.03s)
    --- FAIL: TestWPTCSS3Reftests/css-pseudo/selection-originating-decoration-color.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/css-pseudo/selection-originating-strikethrough-order.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-pseudo/selection-originating-underline-order.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-pseudo/selection-over-highlight-001.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-pseudo/selection-overlay-and-grammar-001.html (0.07s)
    --- FAIL: TestWPTCSS3Reftests/css-pseudo/selection-overlay-and-spelling-001.html (0.05s)
    --- FAIL: TestWPTCSS3Reftests/css-pseudo/selection-text-decoration-currentcolor.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/css-pseudo/selection-textarea-011.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-pseudo/spelling-error-001.html (0.05s)
    --- FAIL: TestWPTCSS3Reftests/css-pseudo/svg-text-selection-002.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-pseudo/svg-text-selection-fill-only.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-pseudo/svg-text-selection-shadow.html (0.05s)
    --- FAIL: TestWPTCSS3Reftests/css-pseudo/svg-text-selection-stroke-only.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-pseudo/svg-text-selection-transparent-background.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-pseudo/target-text-001.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-pseudo/target-text-002.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-pseudo/target-text-003.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-pseudo/target-text-004.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-pseudo/target-text-005.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-pseudo/target-text-006.html (0.04s)
    --- SKIP: TestWPTCSS3Reftests/css-pseudo/target-text-007.html (0.01s)
    --- PASS: TestWPTCSS3Reftests/css-pseudo/target-text-008.html (0.03s)
    --- FAIL: TestWPTCSS3Reftests/css-pseudo/target-text-009.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-pseudo/target-text-010.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-pseudo/target-text-dynamic-001.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-pseudo/target-text-dynamic-002.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/css-pseudo/target-text-dynamic-003.html (0.03s)
    --- FAIL: TestWPTCSS3Reftests/css-pseudo/target-text-dynamic-004.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-pseudo/target-text-shadow-horizontal.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-pseudo/target-text-shadow-vertical.html (0.05s)
    --- FAIL: TestWPTCSS3Reftests/css-pseudo/target-text-text-decoration-001.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-pseudo/target-text-text-decoration-currentcolor.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-pseudo/textpath-selection-011.html (0.05s)
    --- FAIL: TestWPTCSS3Reftests/css-ruby/abs-in-ruby-base-container.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-ruby/abs-in-ruby-base.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-ruby/abs-in-ruby-container.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-ruby/block-ruby-001.html (0.05s)
    --- FAIL: TestWPTCSS3Reftests/css-ruby/block-ruby-002.html (0.05s)
    --- FAIL: TestWPTCSS3Reftests/css-ruby/block-ruby-003.html (0.05s)
    --- FAIL: TestWPTCSS3Reftests/css-ruby/block-ruby-004.html (0.05s)
    --- FAIL: TestWPTCSS3Reftests/css-ruby/block-ruby-005.html (0.05s)
    --- PASS: TestWPTCSS3Reftests/css-ruby/collapse-trailing-whitespace.html (0.03s)
    --- FAIL: TestWPTCSS3Reftests/css-ruby/empty-ruby-base-container.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-ruby/empty-ruby-text-container-abs.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-ruby/empty-ruby-text-container-float.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/css-ruby/empty-ruby-text-container.html (0.03s)
    --- FAIL: TestWPTCSS3Reftests/css-ruby/improperly-contained-annotation-001.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-ruby/intra-base-white-space-001.html (0.05s)
    --- FAIL: TestWPTCSS3Reftests/css-ruby/nested-ruby-pairing-001.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-ruby/pseudo-first-letter.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-ruby/pseudo-first-line.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-ruby/rb-display-001.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-ruby/rbc-rtc-basic-001.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-ruby/root-block-ruby.xhtml (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-ruby/root-ruby.xhtml (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-ruby/rt-display-001.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-ruby/ruby-align-001.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-ruby/ruby-align-001a.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-ruby/ruby-align-002.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-ruby/ruby-align-002a.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-ruby/ruby-align-space-around.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-ruby/ruby-annotation-pairing-001.html (0.05s)
    --- FAIL: TestWPTCSS3Reftests/css-ruby/ruby-annotation-with-margin.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/css-ruby/ruby-autohide-001.html (0.03s)
    --- FAIL: TestWPTCSS3Reftests/css-ruby/ruby-autohide-002.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/css-ruby/ruby-autohide-003.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/css-ruby/ruby-autohide-004.html (0.03s)
    --- FAIL: TestWPTCSS3Reftests/css-ruby/ruby-base-container-abs.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-ruby/ruby-base-container-float.html (0.08s)
    --- FAIL: TestWPTCSS3Reftests/css-ruby/ruby-base-different-size.html (0.06s)
    --- PASS: TestWPTCSS3Reftests/css-ruby/ruby-bidi-001.html (0.03s)
    --- FAIL: TestWPTCSS3Reftests/css-ruby/ruby-bidi-002.html (0.05s)
    --- FAIL: TestWPTCSS3Reftests/css-ruby/ruby-bidi-003.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-ruby/ruby-bidi-004.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-ruby/ruby-box-generation-001.html (0.05s)
    --- FAIL: TestWPTCSS3Reftests/css-ruby/ruby-box-generation-002.html (0.05s)
    --- FAIL: TestWPTCSS3Reftests/css-ruby/ruby-box-generation-003.html (0.05s)
    --- FAIL: TestWPTCSS3Reftests/css-ruby/ruby-box-generation-004.html (0.05s)
    --- FAIL: TestWPTCSS3Reftests/css-ruby/ruby-box-generation-005.html (0.05s)
    --- FAIL: TestWPTCSS3Reftests/css-ruby/ruby-box-model-001.html (0.05s)
    --- PASS: TestWPTCSS3Reftests/css-ruby/ruby-dynamic-insertion-001.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/css-ruby/ruby-dynamic-insertion-002.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/css-ruby/ruby-dynamic-insertion-003.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/css-ruby/ruby-dynamic-insertion-004.html (0.07s)
    --- FAIL: TestWPTCSS3Reftests/css-ruby/ruby-dynamic-insertion-005.html (0.08s)
    --- PASS: TestWPTCSS3Reftests/css-ruby/ruby-dynamic-removal-001.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/css-ruby/ruby-dynamic-removal-002.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-ruby/ruby-dynamic-removal-003.html (0.05s)
    --- FAIL: TestWPTCSS3Reftests/css-ruby/ruby-float-handling-001.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-ruby/ruby-inline-001.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-ruby/ruby-inlinize-blocks-001.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-ruby/ruby-inlinize-blocks-002.html (0.05s)
    --- FAIL: TestWPTCSS3Reftests/css-ruby/ruby-inlinize-blocks-003.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-ruby/ruby-inlinize-blocks-004.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-ruby/ruby-inlinize-blocks-005.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-ruby/ruby-inlinize-recursive-simple.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/css-ruby/ruby-intra-level-whitespace-001.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/css-ruby/ruby-intra-level-whitespace-002.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/css-ruby/ruby-intra-level-whitespace-003.html (0.03s)
    --- FAIL: TestWPTCSS3Reftests/css-ruby/ruby-intrinsic-isize-001.html (0.05s)
    --- FAIL: TestWPTCSS3Reftests/css-ruby/ruby-intrinsic-isize-002.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-ruby/ruby-intrinsic-isize-003.html (0.05s)
    --- PASS: TestWPTCSS3Reftests/css-ruby/ruby-justification-001.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/css-ruby/ruby-justification-002.html (0.03s)
    --- FAIL: TestWPTCSS3Reftests/css-ruby/ruby-lang-specific-style-001.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-ruby/ruby-layout-internal-boxes.html (0.11s)
    --- FAIL: TestWPTCSS3Reftests/css-ruby/ruby-line-break-suppression-001.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-ruby/ruby-line-break-suppression-002.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-ruby/ruby-line-break-suppression-003.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/css-ruby/ruby-line-break-suppression-004.html (0.03s)
    --- FAIL: TestWPTCSS3Reftests/css-ruby/ruby-line-break-suppression-005.html (0.05s)
    --- PASS: TestWPTCSS3Reftests/css-ruby/ruby-line-breaking-001.html (0.07s)
    --- FAIL: TestWPTCSS3Reftests/css-ruby/ruby-line-breaking-002.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-ruby/ruby-line-breaking-003.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-ruby/ruby-no-transform.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-ruby/ruby-overhang-dynamic.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-ruby/ruby-overhang.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/css-ruby/ruby-reflow-001-transparentruby.html (0.03s)
    --- FAIL: TestWPTCSS3Reftests/css-ruby/ruby-rp-hidden-001.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-ruby/ruby-rt-fontsize-001.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/css-ruby/ruby-span-001.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/css-ruby/ruby-text-collapse.html (0.03s)
    --- FAIL: TestWPTCSS3Reftests/css-ruby/ruby-text-combine-upright-001a.html (0.05s)
    --- FAIL: TestWPTCSS3Reftests/css-ruby/ruby-text-combine-upright-001b.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-ruby/ruby-text-combine-upright-002a.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-ruby/ruby-text-combine-upright-002b.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/css-ruby/ruby-text-dynamic-style.html (0.03s)
    --- FAIL: TestWPTCSS3Reftests/css-ruby/ruby-whitespace-001.html (0.05s)
    --- FAIL: TestWPTCSS3Reftests/css-ruby/ruby-whitespace-002.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-ruby/ruby-with-floats-001.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-ruby/ruby-with-floats-002.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-ruby/ruby-with-floats-003.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/css-scrollbars/input-scrollbar-color.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/css-scrollbars/scrollbar-after-remove-resize.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-scrollbars/scrollbar-color-006.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-scrollbars/scrollbar-color-007.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-scrollbars/scrollbar-color-008.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-scrollbars/scrollbar-color-009.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/css-scrollbars/scrollbar-color-010.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/css-scrollbars/scrollbar-color-011.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/css-scrollbars/scrollbar-color-012.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/css-scrollbars/scrollbar-color-auto-001.html (0.03s)
    --- FAIL: TestWPTCSS3Reftests/css-scrollbars/scrollbar-color-custom-001.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/css-scrollbars/scrollbar-color-dynamic-1.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/css-scrollbars/scrollbar-color-dynamic-2.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/css-scrollbars/scrollbar-color-dynamic-3.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/css-scrollbars/scrollbar-color-dynamic-4.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/css-scrollbars/scrollbar-color-dynamic-5.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/css-scrollbars/scrollbar-color-dynamic-6.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/css-scrollbars/scrollbar-color-dynamic-7.html (0.03s)
    --- FAIL: TestWPTCSS3Reftests/css-scrollbars/scrollbar-color-dynamic-8.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/css-scrollbars/scrollbar-color-none-001.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/css-scrollbars/scrollbar-color-scheme-dynamic-1.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/css-scrollbars/scrollbar-color-scheme-dynamic-2.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/css-scrollbars/scrollbar-color-scheme-dynamic-3.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/css-scrollbars/scrollbar-color-scheme-dynamic-4.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/css-scrollbars/scrollbar-width-none-001.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/css-scrollbars/scrollbar-width-paint-001.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/css-scrollbars/scrollbar-width-paint-002.html (0.05s)
    --- PASS: TestWPTCSS3Reftests/css-scrollbars/scrollbar-width-paint-003.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/css-scrollbars/scrollbar-width-paint-004.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/css-scrollbars/scrollbar-width-paint-005.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/css-scrollbars/scrollbar-width-paint-006.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/css-scrollbars/textarea-scrollbar-width-none.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/css-scrollbars/transparent-on-root.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/css-scrollbars/viewport-scrollbar-body.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/css-scrollbars/viewport-scrollbar.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/css-sizing/abspos-auto-sizing-fit-content-percentage-001.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/css-sizing/abspos-auto-sizing-fit-content-percentage-002.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/css-sizing/abspos-auto-sizing-fit-content-percentage-003.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/css-sizing/abspos-auto-sizing-fit-content-percentage-004.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/css-sizing/aspect-ratio-block-001.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/css-sizing/aspect-ratio-width-height-001.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/css-sizing/auto-scrollbar-inside-stf-abspos.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/css-sizing/block-fit-content-as-initial.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/css-sizing/block-image-percentage-max-height-inside-inline.html (0.05s)
    --- PASS: TestWPTCSS3Reftests/css-sizing/block-size-with-min-or-max-content-1a.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/css-sizing/block-size-with-min-or-max-content-1b.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-sizing/block-size-with-min-or-max-content-2.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-sizing/block-size-with-min-or-max-content-3.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-sizing/block-size-with-min-or-max-content-4.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-sizing/block-size-with-min-or-max-content-5.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-sizing/block-size-with-min-or-max-content-6.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-sizing/block-size-with-min-or-max-content-7.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-sizing/block-size-with-min-or-max-content-table-1a.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-sizing/block-size-with-min-or-max-content-table-1b.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/css-sizing/border-box-and-max-content-001.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/css-sizing/border-box-and-max-content-002.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/css-sizing/border-box-and-max-content-003.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/css-sizing/box-sizing-border-box-001.xht (0.04s)
    --- PASS: TestWPTCSS3Reftests/css-sizing/box-sizing-border-box-002.xht (0.04s)
    --- PASS: TestWPTCSS3Reftests/css-sizing/box-sizing-border-box-003.xht (0.04s)
    --- PASS: TestWPTCSS3Reftests/css-sizing/box-sizing-border-box-004.xht (0.04s)
    --- PASS: TestWPTCSS3Reftests/css-sizing/box-sizing-content-box-001.xht (0.04s)
    --- PASS: TestWPTCSS3Reftests/css-sizing/box-sizing-content-box-002.xht (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-sizing/box-sizing-content-box-003.xht (0.04s)
    --- PASS: TestWPTCSS3Reftests/css-sizing/box-sizing-replaced-001.xht (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-sizing/box-sizing-replaced-002.xht (0.05s)
    --- PASS: TestWPTCSS3Reftests/css-sizing/box-sizing-replaced-003.xht (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-sizing/calc-margins-block.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-sizing/calc-margins-fieldset-content.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-sizing/calc-margins-fieldset-legend.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-sizing/calc-margins-flex.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/css-sizing/calc-margins-table-caption.html (0.04s)
